subject_id,variable,value
451,race_arab,0.0
452,race_arab,0.0
453,race_arab,0.0
454,race_arab,0.0
455,race_arab,0.0
456,race_arab,0.0
457,race_arab,0.0
458,race_arab,1.0
459,race_arab,0.0
460,race_arab,0.0
461,race_arab,0.0
462,race_arab,0.0
463,race_arab,0.0
464,race_arab,0.0
465,race_arab,0.0
466,race_arab,0.0
467,race_arab,0.0
468,race_arab,0.0
469,race_arab,0.0
470,race_arab,0.0
471,race_arab,0.0
472,race_arab,0.0
473,race_arab,0.0
474,race_arab,0.0
475,race_arab,0.0
476,race_arab,0.0
477,race_arab,0.0
478,race_arab,0.0
479,race_arab,0.0
480,race_arab,0.0
481,race_arab,0.0
482,race_arab,0.0
483,race_arab,0.0
484,race_arab,0.0
485,race_arab,0.0
486,race_arab,0.0
487,race_arab,0.0
488,race_arab,0.0
489,race_arab,0.0
490,race_arab,0.0
491,race_arab,0.0
492,race_arab,0.0
493,race_arab,0.0
494,race_arab,0.0
495,race_arab,0.0
496,race_arab,0.0
497,race_arab,0.0
498,race_arab,0.0
499,race_arab,0.0
500,race_arab,0.0
501,race_arab,0.0
502,race_arab,0.0
503,race_arab,0.0
504,race_arab,0.0
505,race_arab,0.0
506,race_arab,0.0
507,race_arab,0.0
508,race_arab,0.0
509,race_arab,0.0
510,race_arab,0.0
511,race_arab,0.0
512,race_arab,0.0
513,race_arab,0.0
514,race_arab,0.0
515,race_arab,0.0
516,race_arab,0.0
517,race_arab,0.0
518,race_arab,0.0
519,race_arab,0.0
520,race_arab,0.0
521,race_arab,0.0
522,race_arab,0.0
523,race_arab,0.0
524,race_arab,0.0
525,race_arab,0.0
526,race_arab,0.0
527,race_arab,0.0
528,race_arab,0.0
529,race_arab,0.0
530,race_arab,0.0
531,race_arab,0.0
532,race_arab,0.0
533,race_arab,0.0
534,race_arab,0.0
535,race_arab,0.0
536,race_arab,0.0
537,race_arab,0.0
538,race_arab,0.0
539,race_arab,0.0
540,race_arab,1.0
541,race_arab,0.0
542,race_arab,0.0
543,race_arab,0.0
544,race_arab,0.0
545,race_arab,0.0
546,race_arab,0.0
547,race_arab,0.0
548,race_arab,0.0
549,race_arab,0.0
550,race_arab,0.0
551,race_arab,0.0
552,race_arab,0.0
553,race_arab,0.0
554,race_arab,0.0
555,race_arab,0.0
556,race_arab,0.0
557,race_arab,0.0
558,race_arab,0.0
559,race_arab,0.0
560,race_arab,0.0
561,race_arab,0.0
562,race_arab,0.0
563,race_arab,0.0
564,race_arab,0.0
565,race_arab,0.0
566,race_arab,0.0
567,race_arab,0.0
568,race_arab,0.0
569,race_arab,0.0
570,race_arab,0.0
571,race_arab,0.0
572,race_arab,0.0
573,race_arab,0.0
574,race_arab,0.0
575,race_arab,0.0
576,race_arab,0.0
577,race_arab,0.0
578,race_arab,0.0
579,race_arab,0.0
580,race_arab,0.0
581,race_arab,0.0
582,race_arab,0.0
583,race_arab,0.0
584,race_arab,0.0
585,race_arab,0.0
586,race_arab,0.0
587,race_arab,0.0
588,race_arab,0.0
589,race_arab,0.0
590,race_arab,0.0
591,race_arab,0.0
592,race_arab,0.0
593,race_arab,0.0
594,race_arab,0.0
595,race_arab,0.0
596,race_arab,0.0
597,race_arab,0.0
598,race_arab,0.0
599,race_arab,0.0
600,race_arab,0.0
601,race_arab,0.0
602,race_arab,0.0
603,race_arab,0.0
604,race_arab,0.0
605,race_arab,0.0
606,race_arab,0.0
607,race_arab,0.0
608,race_arab,0.0
609,race_arab,0.0
610,race_arab,0.0
611,race_arab,0.0
612,race_arab,0.0
613,race_arab,0.0
614,race_arab,0.0
615,race_arab,0.0
616,race_arab,0.0
617,race_arab,0.0
618,race_arab,0.0
619,race_arab,0.0
620,race_arab,0.0
621,race_arab,0.0
622,race_arab,0.0
623,race_arab,0.0
624,race_arab,0.0
625,race_arab,0.0
626,race_arab,0.0
627,race_arab,1.0
628,race_arab,0.0
629,race_arab,0.0
630,race_arab,0.0
631,race_arab,1.0
632,race_arab,0.0
633,race_arab,0.0
634,race_arab,1.0
635,race_arab,0.0
636,race_arab,0.0
637,race_arab,0.0
638,race_arab,0.0
639,race_arab,0.0
640,race_arab,0.0
641,race_arab,0.0
642,race_arab,0.0
643,race_arab,0.0
644,race_arab,1.0
645,race_arab,0.0
646,race_arab,0.0
647,race_arab,1.0
648,race_arab,0.0
649,race_arab,0.0
650,race_arab,0.0
651,race_arab,0.0
652,race_arab,0.0
653,race_arab,0.0
654,race_arab,0.0
655,race_arab,0.0
656,race_arab,0.0
657,race_arab,0.0
658,race_arab,0.0
659,race_arab,0.0
660,race_arab,0.0
661,race_arab,0.0
662,race_arab,0.0
663,race_arab,0.0
664,race_arab,0.0
665,race_arab,0.0
666,race_arab,0.0
667,race_arab,1.0
668,race_arab,0.0
669,race_arab,0.0
670,race_arab,0.0
671,race_arab,0.0
672,race_arab,0.0
673,race_arab,0.0
674,race_arab,0.0
675,race_arab,0.0
676,race_arab,0.0
677,race_arab,0.0
678,race_arab,0.0
679,race_arab,0.0
680,race_arab,0.0
681,race_arab,0.0
682,race_arab,0.0
683,race_arab,0.0
684,race_arab,0.0
685,race_arab,0.0
686,race_arab,0.0
687,race_arab,0.0
688,race_arab,0.0
689,race_arab,0.0
690,race_arab,0.0
691,race_arab,0.0
692,race_arab,0.0
693,race_arab,0.0
694,race_arab,0.0
695,race_arab,0.0
696,race_arab,0.0
697,race_arab,0.0
698,race_arab,0.0
699,race_arab,0.0
700,race_arab,0.0
701,race_arab,0.0
702,race_arab,0.0
703,race_arab,0.0
704,race_arab,0.0
705,race_arab,0.0
706,race_arab,0.0
707,race_arab,0.0
708,race_arab,0.0
709,race_arab,0.0
710,race_arab,0.0
711,race_arab,0.0
712,race_arab,0.0
713,race_arab,0.0
714,race_arab,0.0
715,race_arab,0.0
716,race_arab,0.0
717,race_arab,0.0
718,race_arab,0.0
719,race_arab,0.0
720,race_arab,0.0
721,race_arab,0.0
722,race_arab,0.0
723,race_arab,0.0
724,race_arab,0.0
725,race_arab,0.0
726,race_arab,0.0
727,race_arab,0.0
728,race_arab,0.0
729,race_arab,0.0
730,race_arab,0.0
731,race_arab,0.0
732,race_arab,0.0
733,race_arab,0.0
734,race_arab,0.0
735,race_arab,0.0
736,race_arab,0.0
737,race_arab,0.0
738,race_arab,0.0
739,race_arab,0.0
740,race_arab,0.0
741,race_arab,0.0
742,race_arab,0.0
743,race_arab,0.0
744,race_arab,0.0
745,race_arab,0.0
746,race_arab,0.0
747,race_arab,0.0
748,race_arab,0.0
749,race_arab,0.0
750,race_arab,0.0
751,race_arab,0.0
752,race_arab,0.0
753,race_arab,0.0
754,race_arab,0.0
755,race_arab,0.0
756,race_arab,0.0
757,race_arab,0.0
758,race_arab,0.0
759,race_arab,0.0
760,race_arab,0.0
761,race_arab,0.0
762,race_arab,0.0
763,race_arab,0.0
764,race_arab,0.0
765,race_arab,0.0
766,race_arab,0.0
767,race_arab,0.0
768,race_arab,0.0
769,race_arab,0.0
770,race_arab,0.0
771,race_arab,0.0
772,race_arab,0.0
773,race_arab,0.0
774,race_arab,0.0
775,race_arab,0.0
776,race_arab,0.0
777,race_arab,0.0
778,race_arab,0.0
779,race_arab,0.0
780,race_arab,0.0
781,race_arab,0.0
782,race_arab,0.0
783,race_arab,0.0
784,race_arab,0.0
785,race_arab,0.0
786,race_arab,0.0
787,race_arab,0.0
788,race_arab,0.0
789,race_arab,0.0
790,race_arab,0.0
791,race_arab,0.0
792,race_arab,0.0
793,race_arab,0.0
794,race_arab,0.0
795,race_arab,0.0
796,race_arab,0.0
797,race_arab,0.0
798,race_arab,0.0
799,race_arab,0.0
800,race_arab,0.0
801,race_arab,0.0
802,race_arab,0.0
803,race_arab,0.0
804,race_arab,0.0
805,race_arab,0.0
806,race_arab,0.0
807,race_arab,0.0
808,race_arab,0.0
809,race_arab,0.0
810,race_arab,0.0
811,race_arab,0.0
812,race_arab,0.0
813,race_arab,0.0
814,race_arab,0.0
815,race_arab,0.0
816,race_arab,0.0
817,race_arab,0.0
818,race_arab,0.0
819,race_arab,0.0
820,race_arab,0.0
821,race_arab,0.0
822,race_arab,0.0
823,race_arab,0.0
824,race_arab,0.0
825,race_arab,0.0
826,race_arab,0.0
827,race_arab,0.0
828,race_arab,0.0
829,race_arab,0.0
830,race_arab,0.0
831,race_arab,0.0
832,race_arab,0.0
833,race_arab,0.0
834,race_arab,0.0
835,race_arab,0.0
836,race_arab,0.0
837,race_arab,0.0
838,race_arab,0.0
839,race_arab,0.0
840,race_arab,0.0
841,race_arab,0.0
842,race_arab,0.0
843,race_arab,0.0
844,race_arab,0.0
845,race_arab,0.0
846,race_arab,0.0
847,race_arab,0.0
848,race_arab,0.0
849,race_arab,0.0
850,race_arab,0.0
851,race_arab,0.0
852,race_arab,0.0
853,race_arab,0.0
854,race_arab,0.0
855,race_arab,0.0
856,race_arab,0.0
857,race_arab,0.0
858,race_arab,0.0
859,race_arab,0.0
860,race_arab,0.0
861,race_arab,0.0
862,race_arab,0.0
863,race_arab,0.0
864,race_arab,0.0
865,race_arab,0.0
866,race_arab,1.0
867,race_arab,0.0
868,race_arab,0.0
869,race_arab,0.0
870,race_arab,0.0
871,race_arab,0.0
872,race_arab,0.0
873,race_arab,0.0
874,race_arab,0.0
875,race_arab,0.0
876,race_arab,0.0
877,race_arab,0.0
878,race_arab,0.0
879,race_arab,0.0
880,race_arab,0.0
881,race_arab,0.0
882,race_arab,0.0
883,race_arab,0.0
884,race_arab,0.0
885,race_arab,0.0
886,race_arab,0.0
887,race_arab,0.0
888,race_arab,0.0
889,race_arab,0.0
890,race_arab,0.0
891,race_arab,0.0
892,race_arab,0.0
893,race_arab,0.0
894,race_arab,0.0
895,race_arab,0.0
896,race_arab,0.0
897,race_arab,0.0
898,race_arab,0.0
899,race_arab,0.0
900,race_arab,0.0
901,race_arab,0.0
902,race_arab,0.0
903,race_arab,0.0
904,race_arab,0.0
905,race_arab,0.0
906,race_arab,0.0
907,race_arab,0.0
908,race_arab,0.0
909,race_arab,0.0
910,race_arab,0.0
911,race_arab,0.0
912,race_arab,0.0
913,race_arab,0.0
914,race_arab,0.0
915,race_arab,0.0
916,race_arab,0.0
917,race_arab,0.0
918,race_arab,0.0
919,race_arab,0.0
920,race_arab,0.0
921,race_arab,0.0
922,race_arab,0.0
923,race_arab,0.0
924,race_arab,0.0
925,race_arab,0.0
926,race_arab,0.0
927,race_arab,0.0
928,race_arab,0.0
929,race_arab,0.0
930,race_arab,0.0
931,race_arab,0.0
932,race_arab,0.0
933,race_arab,0.0
934,race_arab,0.0
935,race_arab,0.0
936,race_arab,0.0
937,race_arab,0.0
938,race_arab,0.0
939,race_arab,0.0
940,race_arab,0.0
941,race_arab,0.0
942,race_arab,0.0
943,race_arab,0.0
944,race_arab,0.0
945,race_arab,0.0
946,race_arab,0.0
947,race_arab,0.0
948,race_arab,0.0
949,race_arab,0.0
950,race_arab,0.0
951,race_arab,0.0
952,race_arab,0.0
953,race_arab,0.0
954,race_arab,0.0
955,race_arab,1.0
956,race_arab,0.0
957,race_arab,0.0
958,race_arab,0.0
959,race_arab,0.0
960,race_arab,0.0
961,race_arab,0.0
962,race_arab,0.0
963,race_arab,0.0
964,race_arab,0.0
965,race_arab,0.0
966,race_arab,0.0
967,race_arab,0.0
968,race_arab,0.0
969,race_arab,0.0
970,race_arab,0.0
971,race_arab,0.0
972,race_arab,0.0
973,race_arab,0.0
974,race_arab,0.0
975,race_arab,0.0
976,race_arab,0.0
977,race_arab,0.0
978,race_arab,0.0
979,race_arab,0.0
980,race_arab,0.0
981,race_arab,0.0
982,race_arab,0.0
983,race_arab,0.0
984,race_arab,0.0
985,race_arab,0.0
986,race_arab,0.0
987,race_arab,0.0
988,race_arab,0.0
989,race_arab,0.0
990,race_arab,0.0
991,race_arab,0.0
992,race_arab,0.0
993,race_arab,0.0
994,race_arab,0.0
995,race_arab,0.0
996,race_arab,0.0
997,race_arab,0.0
998,race_arab,0.0
999,race_arab,0.0
1000,race_arab,0.0
1001,race_arab,0.0
1002,race_arab,0.0
1003,race_arab,0.0
1004,race_arab,0.0
1005,race_arab,0.0
1006,race_arab,0.0
1007,race_arab,0.0
1008,race_arab,0.0
1009,race_arab,0.0
1010,race_arab,0.0
1011,race_arab,0.0
1012,race_arab,0.0
1013,race_arab,0.0
1014,race_arab,0.0
1015,race_arab,0.0
1016,race_arab,0.0
1017,race_arab,0.0
1018,race_arab,0.0
1019,race_arab,0.0
1020,race_arab,0.0
1021,race_arab,0.0
1022,race_arab,0.0
1023,race_arab,0.0
1024,race_arab,0.0
1025,race_arab,0.0
1026,race_arab,0.0
1027,race_arab,0.0
1028,race_arab,0.0
1029,race_arab,0.0
1030,race_arab,0.0
1031,race_arab,0.0
1032,race_arab,0.0
1033,race_arab,0.0
1034,race_arab,0.0
1035,race_arab,1.0
1036,race_arab,0.0
1037,race_arab,0.0
1038,race_arab,0.0
1039,race_arab,0.0
1040,race_arab,0.0
1041,race_arab,0.0
1042,race_arab,0.0
1043,race_arab,0.0
1044,race_arab,0.0
1045,race_arab,0.0
1046,race_arab,0.0
1047,race_arab,0.0
1048,race_arab,0.0
1049,race_arab,0.0
1050,race_arab,0.0
1051,race_arab,0.0
1052,race_arab,0.0
1053,race_arab,0.0
1054,race_arab,0.0
1055,race_arab,0.0
1056,race_arab,0.0
1057,race_arab,0.0
1058,race_arab,0.0
1059,race_arab,0.0
1060,race_arab,0.0
1061,race_arab,0.0
1062,race_arab,0.0
1063,race_arab,0.0
1064,race_arab,0.0
1065,race_arab,0.0
1066,race_arab,0.0
1067,race_arab,0.0
1068,race_arab,0.0
1069,race_arab,0.0
1070,race_arab,0.0
1071,race_arab,0.0
1072,race_arab,0.0
1073,race_arab,0.0
1074,race_arab,0.0
1075,race_arab,0.0
1076,race_arab,0.0
1077,race_arab,0.0
1078,race_arab,0.0
1079,race_arab,0.0
1080,race_arab,0.0
1081,race_arab,0.0
1082,race_arab,1.0
1083,race_arab,0.0
1084,race_arab,0.0
1085,race_arab,0.0
1086,race_arab,0.0
1087,race_arab,0.0
1088,race_arab,0.0
1089,race_arab,0.0
1090,race_arab,0.0
1091,race_arab,1.0
1092,race_arab,0.0
1093,race_arab,0.0
1094,race_arab,0.0
1095,race_arab,0.0
1096,race_arab,0.0
1097,race_arab,0.0
1098,race_arab,0.0
1099,race_arab,0.0
1100,race_arab,0.0
1101,race_arab,0.0
1102,race_arab,0.0
1103,race_arab,0.0
1104,race_arab,0.0
1105,race_arab,0.0
1106,race_arab,0.0
1107,race_arab,1.0
1108,race_arab,0.0
1109,race_arab,0.0
1110,race_arab,0.0
1111,race_arab,0.0
1112,race_arab,0.0
1113,race_arab,0.0
1114,race_arab,0.0
1115,race_arab,0.0
1116,race_arab,0.0
1117,race_arab,0.0
1118,race_arab,0.0
1119,race_arab,0.0
1120,race_arab,0.0
1121,race_arab,0.0
1122,race_arab,0.0
1123,race_arab,0.0
1124,race_arab,0.0
1125,race_arab,0.0
1126,race_arab,0.0
1127,race_arab,0.0
1128,race_arab,0.0
1129,race_arab,0.0
1130,race_arab,0.0
1131,race_arab,0.0
1132,race_arab,0.0
1133,race_arab,0.0
1134,race_arab,0.0
1135,race_arab,0.0
1136,race_arab,0.0
1137,race_arab,0.0
1138,race_arab,0.0
1139,race_arab,0.0
1140,race_arab,0.0
1141,race_arab,0.0
1142,race_arab,0.0
1143,race_arab,0.0
1144,race_arab,0.0
1145,race_arab,0.0
1146,race_arab,0.0
1147,race_arab,0.0
1148,race_arab,0.0
1149,race_arab,0.0
1150,race_arab,0.0
1151,race_arab,0.0
1152,race_arab,0.0
1153,race_arab,0.0
1154,race_arab,0.0
1155,race_arab,0.0
1156,race_arab,0.0
1157,race_arab,0.0
1158,race_arab,0.0
1159,race_arab,0.0
1160,race_arab,0.0
1161,race_arab,0.0
1162,race_arab,0.0
1163,race_arab,0.0
1164,race_arab,0.0
1165,race_arab,0.0
1166,race_arab,0.0
1167,race_arab,0.0
1168,race_arab,0.0
1169,race_arab,0.0
1170,race_arab,0.0
1171,race_arab,0.0
1172,race_arab,0.0
1173,race_arab,0.0
1174,race_arab,0.0
1175,race_arab,0.0
1176,race_arab,0.0
1177,race_arab,0.0
1178,race_arab,0.0
1179,race_arab,0.0
1180,race_arab,0.0
1181,race_arab,0.0
1182,race_arab,0.0
1183,race_arab,0.0
1184,race_arab,0.0
1185,race_arab,0.0
1186,race_arab,0.0
1187,race_arab,0.0
1188,race_arab,0.0
1189,race_arab,0.0
1190,race_arab,0.0
1191,race_arab,0.0
1192,race_arab,0.0
1193,race_arab,1.0
1194,race_arab,0.0
1195,race_arab,0.0
1196,race_arab,0.0
1197,race_arab,0.0
1198,race_arab,0.0
1199,race_arab,0.0
1200,race_arab,0.0
1201,race_arab,0.0
1202,race_arab,0.0
1203,race_arab,0.0
1204,race_arab,0.0
1205,race_arab,0.0
1206,race_arab,0.0
1207,race_arab,0.0
1208,race_arab,0.0
1209,race_arab,0.0
1210,race_arab,0.0
1211,race_arab,0.0
1212,race_arab,0.0
1213,race_arab,0.0
1214,race_arab,0.0
1215,race_arab,0.0
1216,race_arab,0.0
1217,race_arab,0.0
1218,race_arab,0.0
1219,race_arab,0.0
1220,race_arab,0.0
1221,race_arab,0.0
1222,race_arab,0.0
1223,race_arab,0.0
1224,race_arab,0.0
1225,race_arab,0.0
1226,race_arab,0.0
1227,race_arab,0.0
1228,race_arab,0.0
1229,race_arab,0.0
1230,race_arab,0.0
1231,race_arab,0.0
1232,race_arab,0.0
1233,race_arab,0.0
1234,race_arab,0.0
1235,race_arab,0.0
1236,race_arab,0.0
1237,race_arab,0.0
1238,race_arab,0.0
1239,race_arab,0.0
1240,race_arab,0.0
1241,race_arab,0.0
1242,race_arab,0.0
1243,race_arab,0.0
1244,race_arab,0.0
1245,race_arab,0.0
1246,race_arab,0.0
1247,race_arab,0.0
1248,race_arab,0.0
1249,race_arab,0.0
1250,race_arab,0.0
1251,race_arab,0.0
1252,race_arab,0.0
1253,race_arab,0.0
1254,race_arab,0.0
1255,race_arab,0.0
1256,race_arab,0.0
1257,race_arab,0.0
1258,race_arab,0.0
1259,race_arab,0.0
1260,race_arab,0.0
1261,race_arab,0.0
1262,race_arab,0.0
1263,race_arab,0.0
1264,race_arab,0.0
1265,race_arab,0.0
1266,race_arab,0.0
1267,race_arab,0.0
1268,race_arab,0.0
1269,race_arab,0.0
1270,race_arab,0.0
1271,race_arab,0.0
1272,race_arab,0.0
1273,race_arab,0.0
1274,race_arab,0.0
1275,race_arab,0.0
1276,race_arab,0.0
1277,race_arab,0.0
1278,race_arab,0.0
1279,race_arab,0.0
1280,race_arab,0.0
1281,race_arab,0.0
1282,race_arab,1.0
1283,race_arab,0.0
1284,race_arab,0.0
1285,race_arab,0.0
1286,race_arab,0.0
1287,race_arab,0.0
1288,race_arab,0.0
1289,race_arab,0.0
1290,race_arab,0.0
1291,race_arab,0.0
1292,race_arab,0.0
1293,race_arab,0.0
1294,race_arab,0.0
1295,race_arab,0.0
1296,race_arab,0.0
1297,race_arab,0.0
1298,race_arab,0.0
1299,race_arab,0.0
1300,race_arab,0.0
1301,race_arab,0.0
1302,race_arab,0.0
1303,race_arab,0.0
1304,race_arab,0.0
1305,race_arab,0.0
1306,race_arab,0.0
1307,race_arab,0.0
1308,race_arab,0.0
1309,race_arab,0.0
1310,race_arab,0.0
1311,race_arab,0.0
1312,race_arab,0.0
1313,race_arab,0.0
1314,race_arab,0.0
1315,race_arab,0.0
1316,race_arab,0.0
1317,race_arab,0.0
1318,race_arab,0.0
1319,race_arab,0.0
1320,race_arab,0.0
1321,race_arab,0.0
1322,race_arab,0.0
1323,race_arab,0.0
1324,race_arab,0.0
1325,race_arab,0.0
1326,race_arab,0.0
1327,race_arab,0.0
1328,race_arab,0.0
1329,race_arab,0.0
1330,race_arab,0.0
1331,race_arab,0.0
1332,race_arab,0.0
1333,race_arab,0.0
1334,race_arab,0.0
1335,race_arab,0.0
1336,race_arab,0.0
1337,race_arab,0.0
1338,race_arab,0.0
1339,race_arab,0.0
1340,race_arab,0.0
1341,race_arab,0.0
1342,race_arab,0.0
1343,race_arab,0.0
1344,race_arab,0.0
1345,race_arab,0.0
1346,race_arab,0.0
1347,race_arab,0.0
1348,race_arab,0.0
1349,race_arab,0.0
1350,race_arab,0.0
1351,race_arab,0.0
1352,race_arab,0.0
1353,race_arab,0.0
1354,race_arab,0.0
1355,race_arab,0.0
1356,race_arab,0.0
1357,race_arab,0.0
1358,race_arab,0.0
1359,race_arab,0.0
1360,race_arab,0.0
1361,race_arab,0.0
1362,race_arab,0.0
1363,race_arab,0.0
1364,race_arab,0.0
1365,race_arab,0.0
1366,race_arab,0.0
1367,race_arab,0.0
1368,race_arab,0.0
1369,race_arab,0.0
1370,race_arab,0.0
1371,race_arab,0.0
1372,race_arab,1.0
1373,race_arab,0.0
1374,race_arab,0.0
1375,race_arab,0.0
1376,race_arab,0.0
1377,race_arab,0.0
1378,race_arab,0.0
1379,race_arab,0.0
1380,race_arab,0.0
1381,race_arab,0.0
1382,race_arab,0.0
1383,race_arab,0.0
1384,race_arab,0.0
1385,race_arab,0.0
1386,race_arab,0.0
1387,race_arab,0.0
1388,race_arab,0.0
1389,race_arab,0.0
1390,race_arab,0.0
0,race_asian,0.0
1,race_asian,0.0
2,race_asian,0.0
3,race_asian,0.0
4,race_asian,0.0
5,race_asian,0.0
6,race_asian,0.0
7,race_asian,0.0
8,race_asian,0.0
9,race_asian,0.0
10,race_asian,0.0
11,race_asian,0.0
12,race_asian,0.0
13,race_asian,1.0
14,race_asian,0.0
15,race_asian,0.0
16,race_asian,0.0
17,race_asian,1.0
18,race_asian,0.0
19,race_asian,0.0
20,race_asian,0.0
21,race_asian,0.0
22,race_asian,0.0
23,race_asian,0.0
24,race_asian,0.0
25,race_asian,0.0
26,race_asian,0.0
27,race_asian,0.0
28,race_asian,0.0
29,race_asian,0.0
30,race_asian,0.0
31,race_asian,0.0
32,race_asian,0.0
33,race_asian,1.0
34,race_asian,1.0
35,race_asian,0.0
36,race_asian,0.0
37,race_asian,1.0
38,race_asian,0.0
39,race_asian,0.0
40,race_asian,0.0
41,race_asian,0.0
42,race_asian,0.0
43,race_asian,0.0
44,race_asian,0.0
45,race_asian,0.0
46,race_asian,0.0
47,race_asian,0.0
48,race_asian,1.0
49,race_asian,0.0
50,race_asian,0.0
51,race_asian,0.0
52,race_asian,0.0
53,race_asian,0.0
54,race_asian,0.0
55,race_asian,0.0
56,race_asian,0.0
57,race_asian,0.0
58,race_asian,0.0
59,race_asian,0.0
60,race_asian,1.0
61,race_asian,0.0
62,race_asian,1.0
63,race_asian,0.0
64,race_asian,0.0
65,race_asian,0.0
66,race_asian,0.0
67,race_asian,0.0
68,race_asian,0.0
69,race_asian,0.0
70,race_asian,0.0
71,race_asian,0.0
72,race_asian,0.0
73,race_asian,0.0
74,race_asian,0.0
75,race_asian,0.0
76,race_asian,0.0
77,race_asian,0.0
78,race_asian,1.0
