race_white,race_nerdy,race_native_american,writing_novel,read_tech_reports,online_over_inperson,introspective,hobbies_over_people,books_over_parties,bookish,libraries_over_publicspace,race_native_austrailian,like_hard_material,race_hispanic,diagnosed_autistic,play_many_videogames,race_arab,race_asian,interested_science,playes_rpgs,in_advanced_classes,collect_books,intelligence_over_appearance,watch_science_shows,academic_over_social,like_science_fiction,like_dry_topics,race_black,calm,disorganized,extraverted,dependable,critical,opennness,anxious,sympathetic,reserved,conventional,was_odd_child,prefer_fictional_people,enjoy_learning,excited_about_research,strange_person,like_superheroes,socially_awkward,subject_id
1.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,1.0,6.0,2.0,1.0,5.0,7.0,7.0,7.0,5.0,6.0,3.0,1.0,1.0,2.0,5.0,4.0,5.0,809
0.0,0.0,0.0,2.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,0.0,5.0,3.0,5.0,6.0,2.0,6.0,3.0,5.0,6.0,2.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,810
1.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,2.0,5.0,5.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,0.0,6.0,2.0,1.0,6.0,7.0,1.0,3.0,2.0,6.0,6.0,4.0,1.0,3.0,5.0,5.0,4.0,3.0,811
1.0,0.0,1.0,5.0,1.0,3.0,5.0,3.0,3.0,1.0,5.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,0.0,5.0,5.0,5.0,7.0,2.0,6.0,5.0,7.0,7.0,4.0,4.0,1.0,1.0,3.0,4.0,5.0,5.0,812
0.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,4.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,0.0,1.0,5.0,1.0,4.0,5.0,5.0,6.0,4.0,7.0,1.0,3.0,5.0,2.0,5.0,5.0,2.0,5.0,813
1.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,4.0,4.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,3.0,3.0,0.0,6.0,1.0,6.0,7.0,2.0,5.0,3.0,6.0,4.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,814
1.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,5.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,0.0,3.0,1.0,5.0,7.0,5.0,6.0,5.0,7.0,2.0,6.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,815
0.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,0.0,5.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,5.0,1.0,5.0,5.0,5.0,1.0,0.0,7.0,1.0,4.0,7.0,5.0,6.0,4.0,7.0,5.0,4.0,3.0,1.0,3.0,5.0,5.0,3.0,5.0,816
1.0,0.0,0.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,3.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,1.0,3.0,1.0,2.0,6.0,6.0,7.0,2.0,7.0,1.0,4.0,2.0,3.0,1.0,5.0,2.0,5.0,817
1.0,0.0,0.0,2.0,4.0,3.0,1.0,1.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,0.0,5.0,6.0,1.0,5.0,6.0,6.0,6.0,6.0,7.0,2.0,1.0,5.0,1.0,4.0,3.0,1.0,5.0,818
1.0,0.0,0.0,1.0,5.0,4.0,2.0,1.0,4.0,4.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,5.0,3.0,3.0,5.0,3.0,6.0,2.0,5.0,5.0,5.0,4.0,1.0,2.0,5.0,5.0,3.0,5.0,819
1.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,5.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,4.0,1.0,2.0,3.0,5.0,0.0,2.0,2.0,2.0,7.0,6.0,7.0,6.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,5.0,3.0,5.0,820
1.0,0.0,0.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,0.0,3.0,7.0,2.0,4.0,4.0,6.0,6.0,7.0,7.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,821
1.0,0.0,0.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,4.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,2.0,2.0,3.0,6.0,6.0,3.0,7.0,6.0,5.0,4.0,4.0,2.0,2.0,4.0,5.0,3.0,5.0,822
1.0,0.0,0.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,0.0,5.0,6.0,6.0,6.0,1.0,5.0,6.0,6.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,5.0,823
1.0,0.0,0.0,2.0,3.0,5.0,2.0,4.0,5.0,2.0,2.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,1.0,4.0,4.0,2.0,2.0,5.0,0.0,4.0,5.0,1.0,2.0,5.0,3.0,7.0,5.0,7.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,824
1.0,0.0,0.0,1.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,0.0,5.0,5.0,1.0,7.0,5.0,6.0,5.0,6.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,825
0.0,0.0,0.0,5.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,2.0,1.0,2.0,3.0,7.0,7.0,6.0,5.0,6.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,4.0,826
1.0,0.0,0.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,4.0,7.0,2.0,5.0,5.0,7.0,7.0,7.0,7.0,4.0,4.0,3.0,1.0,4.0,5.0,3.0,5.0,827
1.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0,2.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,3.0,1.0,2.0,5.0,1.0,5.0,5.0,4.0,5.0,828
1.0,0.0,0.0,1.0,5.0,5.0,3.0,1.0,5.0,4.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,1.0,0.0,2.0,3.0,1.0,6.0,5.0,4.0,7.0,5.0,6.0,1.0,5.0,2.0,3.0,5.0,5.0,3.0,5.0,829
1.0,0.0,0.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,3.0,4.0,4.0,1.0,2.0,4.0,5.0,0.0,1.0,6.0,1.0,6.0,3.0,6.0,7.0,5.0,7.0,1.0,5.0,4.0,4.0,5.0,4.0,1.0,3.0,830
1.0,0.0,0.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,0.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,4.0,831
1.0,0.0,0.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,3.0,5.0,5.0,1.0,2.0,5.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,6.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,832
1.0,0.0,0.0,4.0,3.0,5.0,5.0,1.0,1.0,5.0,3.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,0.0,3.0,6.0,5.0,5.0,5.0,4.0,7.0,6.0,5.0,2.0,3.0,5.0,1.0,4.0,4.0,1.0,3.0,833
1.0,0.0,0.0,1.0,5.0,3.0,2.0,4.0,5.0,1.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,3.0,1.0,5.0,7.0,1.0,7.0,7.0,7.0,2.0,3.0,4.0,5.0,1.0,5.0,5.0,3.0,5.0,834
0.0,0.0,0.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,4.0,0.0,2.0,5.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,0.0,6.0,2.0,1.0,4.0,2.0,3.0,4.0,5.0,7.0,7.0,5.0,1.0,4.0,1.0,4.0,5.0,2.0,835
0.0,1.0,0.0,3.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,3.0,1.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,5.0,836
1.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,1.0,3.0,3.0,3.0,3.0,6.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,837
0.0,1.0,0.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,0.0,2.0,4.0,2.0,5.0,5.0,6.0,6.0,4.0,5.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,838
1.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,0.0,6.0,7.0,1.0,1.0,6.0,1.0,7.0,1.0,7.0,7.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,839
1.0,0.0,0.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,0.0,4.0,1.0,2.0,6.0,6.0,6.0,5.0,5.0,7.0,4.0,5.0,1.0,3.0,2.0,4.0,5.0,4.0,840
0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,2.0,5.0,4.0,2.0,2.0,5.0,4.0,2.0,4.0,0.0,5.0,1.0,1.0,7.0,5.0,2.0,5.0,5.0,7.0,5.0,4.0,1.0,1.0,2.0,4.0,1.0,4.0,841
1.0,0.0,0.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,5.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,0.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,1.0,1.0,3.0,5.0,4.0,5.0,842
0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,4.0,1.0,7.0,5.0,5.0,5.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,843
1.0,1.0,0.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,0.0,5.0,6.0,6.0,5.0,5.0,7.0,6.0,7.0,6.0,7.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,844
0.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,0.0,5.0,2.0,5.0,5.0,5.0,6.0,3.0,3.0,5.0,2.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,845
0.0,0.0,0.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,0.0,5.0,1.0,2.0,5.0,0.0,0.0,2.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,0.0,6.0,5.0,2.0,6.0,4.0,3.0,1.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,846
1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,5.0,1.0,4.0,4.0,2.0,3.0,1.0,0.0,4.0,5.0,7.0,5.0,5.0,7.0,7.0,6.0,3.0,5.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,847
1.0,0.0,0.0,5.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,5.0,0.0,6.0,7.0,5.0,2.0,2.0,5.0,5.0,6.0,5.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,848
1.0,0.0,0.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,2.0,0.0,4.0,3.0,6.0,5.0,6.0,6.0,7.0,6.0,5.0,2.0,5.0,1.0,2.0,4.0,5.0,2.0,4.0,849
1.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,0.0,5.0,7.0,1.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,850
1.0,0.0,0.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,0.0,4.0,1.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,6.0,7.0,2.0,2.0,2.0,6.0,2.0,3.0,7.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,3.0,851
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,0.0,4.0,7.0,4.0,7.0,2.0,7.0,4.0,7.0,6.0,1.0,5.0,2.0,3.0,5.0,5.0,1.0,5.0,852
0.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,1.0,0.0,7.0,1.0,5.0,7.0,5.0,5.0,2.0,3.0,7.0,1.0,4.0,1.0,2.0,2.0,4.0,5.0,4.0,853
1.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0,5.0,4.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,0.0,6.0,1.0,6.0,7.0,5.0,6.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,854
1.0,0.0,0.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,5.0,2.0,5.0,4.0,5.0,3.0,0.0,6.0,1.0,1.0,7.0,2.0,5.0,1.0,2.0,7.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,855
1.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,5.0,4.0,5.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,6.0,7.0,1.0,4.0,7.0,7.0,7.0,3.0,5.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,5.0,856
1.0,0.0,0.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,7.0,3.0,3.0,7.0,3.0,6.0,1.0,5.0,4.0,1.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,857
0.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,2.0,3.0,5.0,4.0,2.0,5.0,4.0,4.0,3.0,0.0,5.0,3.0,6.0,6.0,3.0,6.0,4.0,7.0,5.0,6.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0,858
1.0,0.0,0.0,1.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,7.0,1.0,5.0,5.0,6.0,7.0,1.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,859
1.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,5.0,4.0,6.0,7.0,4.0,6.0,6.0,7.0,4.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,860
1.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,0.0,6.0,3.0,3.0,3.0,5.0,6.0,1.0,5.0,5.0,2.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,861
1.0,0.0,0.0,3.0,3.0,4.0,1.0,3.0,4.0,5.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,6.0,5.0,6.0,7.0,4.0,6.0,5.0,6.0,7.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,862
1.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,2.0,5.0,1.0,4.0,7.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,863
0.0,0.0,0.0,2.0,3.0,5.0,2.0,5.0,3.0,3.0,2.0,0.0,5.0,0.0,2.0,4.0,0.0,1.0,2.0,4.0,5.0,2.0,1.0,2.0,5.0,3.0,4.0,0.0,6.0,5.0,6.0,7.0,1.0,7.0,2.0,7.0,5.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,864
1.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,3.0,5.0,6.0,4.0,5.0,6.0,2.0,6.0,6.0,2.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,865
1.0,1.0,0.0,4.0,5.0,2.0,1.0,2.0,2.0,3.0,4.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,2.0,0.0,4.0,6.0,7.0,3.0,6.0,6.0,4.0,7.0,1.0,2.0,4.0,4.0,1.0,5.0,5.0,1.0,5.0,866
1.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,3.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,0.0,5.0,1.0,5.0,7.0,5.0,7.0,7.0,6.0,5.0,2.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,867
1.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,0.0,4.0,2.0,2.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,2.0,4.0,2.0,2.0,5.0,4.0,3.0,868
1.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,0.0,5.0,5.0,3.0,5.0,3.0,7.0,3.0,6.0,5.0,1.0,3.0,3.0,2.0,5.0,5.0,3.0,4.0,869
1.0,0.0,0.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,870
1.0,0.0,0.0,4.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,2.0,6.0,5.0,5.0,6.0,7.0,6.0,4.0,6.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,871
1.0,0.0,0.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,3.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,7.0,5.0,1.0,5.0,5.0,4.0,1.0,1.0,6.0,6.0,3.0,1.0,2.0,5.0,3.0,4.0,4.0,872
1.0,0.0,0.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0,2.0,2.0,7.0,4.0,7.0,1.0,6.0,5.0,1.0,5.0,3.0,1.0,5.0,5.0,2.0,5.0,873
0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,6.0,5.0,6.0,4.0,6.0,7.0,3.0,7.0,2.0,2.0,5.0,1.0,4.0,5.0,3.0,4.0,5.0,874
0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,0.0,4.0,4.0,1.0,4.0,5.0,7.0,4.0,5.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,875
1.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0,5.0,2.0,6.0,7.0,5.0,3.0,5.0,7.0,3.0,5.0,1.0,4.0,5.0,5.0,3.0,5.0,876
0.0,0.0,0.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,0.0,6.0,5.0,2.0,6.0,6.0,7.0,7.0,6.0,7.0,3.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,877
1.0,0.0,0.0,1.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,2.0,5.0,2.0,4.0,6.0,6.0,4.0,5.0,7.0,2.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,878
1.0,1.0,0.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,0.0,3.0,3.0,3.0,5.0,5.0,7.0,5.0,6.0,5.0,2.0,3.0,2.0,2.0,5.0,5.0,4.0,4.0,879
0.0,1.0,0.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,6.0,3.0,7.0,7.0,7.0,7.0,5.0,3.0,3.0,1.0,5.0,1.0,3.0,5.0,5.0,3.0,5.0,880
1.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,0.0,2.0,5.0,3.0,4.0,5.0,5.0,6.0,6.0,5.0,3.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,881
1.0,0.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,0.0,2.0,1.0,2.0,6.0,5.0,7.0,7.0,6.0,7.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,882
1.0,0.0,0.0,1.0,5.0,4.0,3.0,5.0,5.0,1.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,0.0,1.0,2.0,6.0,7.0,6.0,7.0,6.0,3.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,2.0,5.0,883
