Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,screenw,screenh,hand,religion,orientation,voted,married,familysize,major,race+AF8-arab,race+AF8-asian,race+AF8-black,race+AF8-white,race+AF8-hispanic,race+AF8-nativeam,race+AF8-nativeau,race+AF8-other,nerdy,ASD
4,4,4,4,4,3,5,2,3,4,4,5,2,4,2,3,2,4,4,4,1,1,3,5,4,5,6,92,145,6,5,5,6,6,5,5,5,5,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,22,1600,900,1,2,1,2,1,4,Physics,0,0,0,1,0,0,0,0,6,2
2,1,3,1,2,3,3,2,2,3,1,1,1,3,1,1,3,3,1,3,3,3,3,3,1,4,1,131,107,7,5,5,5,5,5,7,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,2,2,23,1366,768,1,7,5,1,1,3,communication,0,0,0,0,0,0,0,1,4,2
5,5,4,5,5,5,4,4,5,5,4,4,3,3,4,2,2,5,2,4,5,4,5,5,3,5,187,47,84,6,5,5,6,7,6,7,6,5,7,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1,18,1280,800,1,12,1,1,1,3,English,0,0,0,1,0,0,0,1,7,2
5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,5,293,47,67,5,5,5,3,6,5,3,2,5,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,3,3,1,1,24,1920,1080,1,12,4,2,1,2,Biology,0,0,0,0,0,0,0,1,6,2
2,5,5,3,4,5,5,3,4,3,4,4,3,4,1,2,3,5,5,3,4,3,5,5,2,5,247,104,114,2,4,6,1,3,5,4,5,6,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,2,3,2,1,18,1920,1080,1,4,1,2,1,3,,0,0,0,0,1,0,0,0,4,2
4,5,5,4,1,2,4,1,3,2,1,3,1,1,1,4,2,5,1,3,1,2,4,4,4,4,399,93,109,7,5,5,7,7,3,6,5,4,5,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,4,3,2,1,27,1440,900,1,2,1,2,1,2,Marine Science,0,0,0,1,0,0,0,0,2,2
4,4,4,4,1,1,1,5,4,3,1,2,3,2,5,3,4,2,5,3,2,1,3,2,1,1,4,123,142,5,2,2,5,5,5,6,7,6,4,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,2,2,1,18,1366,768,1,6,1,2,1,3,,0,0,0,1,0,0,0,0,6,2
4,3,4,3,3,5,5,2,3,4,2,5,2,4,1,3,4,5,4,5,1,2,4,5,2,4,45,235,358,6,6,5,7,6,5,6,3,4,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,17,1366,768,1,6,1,2,1,2,Biology,0,0,0,1,0,0,0,0,6,2
3,5,4,4,4,3,5,5,3,4,5,5,5,5,4,5,4,5,4,5,5,3,5,4,4,4,3,113,163,1,5,5,5,5,6,3,7,5,4,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,2,2,1,17,1600,900,1,6,4,2,1,3,biochemistry,0,0,0,1,0,0,0,0,6,2
5,4,5,4,4,4,4,4,5,5,5,2,5,4,3,4,4,4,5,2,5,3,2,3,2,3,18,55,57,2,2,2,2,6,7,3,7,6,2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,1,1,20,1920,1080,3,2,0,2,1,2,,0,0,0,1,1,0,0,0,5,2
5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,2,4,5,2,3,5,5,1,5,53,113,242,4,2,7,4,7,6,7,7,4,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,2,1,2,1,27,1366,768,1,12,1,2,1,3,Education,0,0,0,1,0,0,0,0,7,2
1,5,4,2,4,3,4,1,3,3,4,5,4,2,1,2,4,1,3,4,1,2,2,4,5,4,13,143,249,5,5,7,2,5,7,3,1,7,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4,3,1,2,26,3840,1080,1,1,0,1,1,1,,0,1,0,0,0,0,0,0,4,2
3,5,4,4,5,5,4,5,5,5,1,4,4,2,1,4,4,4,1,5,3,3,5,4,3,4,560,373,103,6,5,7,2,6,3,3,1,6,3,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,1,2,1,50,1440,900,1,0,0,0,2,1,,0,0,0,1,0,0,0,0,5,2
2,4,3,2,5,4,5,3,5,5,1,5,4,4,4,2,4,5,2,3,4,5,5,4,5,4,798,165,150,1,2,7,1,5,7,2,1,6,5,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,4,2,1,2,26,1536,864,1,0,1,1,1,1,biology,0,0,0,1,0,0,0,0,6,0
5,1,5,5,5,3,5,5,5,5,1,5,4,5,1,1,5,4,4,3,1,1,4,5,1,5,1100,92,160,1,7,4,7,7,5,3,7,6,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,21,1366,768,1,1,1,2,1,2,,0,0,0,1,0,0,0,0,4,2
4,5,4,4,4,5,5,5,5,5,3,5,5,4,5,3,5,5,1,5,4,3,5,5,4,5,30,109,179,3,3,7,1,6,4,5,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,22,1366,768,1,4,1,1,1,3,Medicine,0,0,0,1,0,0,0,0,5,2
2,5,3,2,4,4,5,3,4,4,3,5,3,2,3,2,3,5,3,5,3,3,5,5,3,4,3,1007,110,6,3,6,4,6,5,7,3,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,2,2,24,1366,768,1,8,1,1,2,1,Psychology,0,1,0,0,0,0,0,0,7,2
4,5,5,5,5,5,5,4,5,5,5,5,5,2,1,2,5,2,5,5,5,3,5,5,4,5,145,126,185,5,6,5,1,7,5,5,1,7,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,2,1,1,22,1920,1080,1,2,1,1,1,1,psychology crimminology,0,0,0,1,0,0,0,0,6,2
3,1,3,3,1,1,3,1,2,3,1,1,3,4,1,1,3,5,1,3,1,1,1,2,1,3,31,72,117,6,4,7,6,6,4,7,4,5,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,16,1280,1024,1,7,1,2,1,2,Cardio,0,0,0,1,0,0,0,0,3,2
5,5,5,5,4,5,4,5,4,4,2,4,4,5,5,5,5,5,1,3,4,1,4,5,4,5,24,192,218,3,5,3,1,6,5,5,3,6,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,2,1,27,1920,1080,2,6,1,2,1,2,Psychology,0,0,0,1,0,0,0,0,7,2
4,4,5,4,4,5,5,5,5,4,3,4,5,3,3,1,4,4,3,4,5,3,5,5,4,5,1608,101,139,6,4,7,5,6,7,6,5,6,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,2,1,22,1366,768,1,12,2,2,1,5,Nursing,0,0,0,1,0,0,0,0,6,2
5,5,3,5,5,4,5,5,5,5,5,5,5,5,2,5,5,1,5,5,5,3,5,5,5,5,6,72,166,1,7,4,3,5,4,5,5,2,2,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,2,3,1,2,22,1366,768,2,1,1,1,1,2,English,0,0,0,1,0,0,0,0,7,2
2,5,4,1,2,5,2,4,3,3,5,2,3,3,2,2,5,5,4,4,5,4,3,4,4,5,59,76,94,6,1,7,2,7,5,7,5,6,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,2,1,18,1440,900,2,4,1,2,1,2,,0,1,0,0,0,0,0,0,5,2
4,5,3,5,5,4,5,1,4,3,1,5,3,4,1,2,3,1,1,4,1,1,4,5,5,5,7,112,165,6,5,4,2,6,6,6,5,3,2,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,2,2,1,1,46,1920,1200,1,1,1,2,2,1,,0,0,0,1,0,0,0,0,6,2
4,5,4,3,3,4,5,2,3,2,2,4,3,5,4,1,2,3,3,4,4,1,5,5,1,5,4,108,132,7,6,3,4,6,1,7,6,4,2,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,2,3,2,2,19,1920,1080,1,2,2,1,1,0,journalism,1,0,0,1,0,0,0,1,6,2
4,3,3,5,4,3,4,3,4,4,4,3,4,1,1,5,5,5,5,5,4,2,5,5,3,5,7,96,114,5,5,7,7,7,5,6,1,5,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,2,1,26,1366,768,1,7,1,2,1,3,philosophy,0,0,0,1,0,0,0,0,6,2
4,4,5,3,3,4,4,3,4,4,1,3,3,2,1,4,4,5,1,2,4,2,2,5,4,3,1809,116,93,2,5,7,5,5,6,5,2,4,6,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,2,1,1,16,1440,900,1,1,1,2,1,2,,0,0,0,1,0,0,0,0,4,2
4,5,4,4,4,4,5,4,5,4,4,4,3,5,5,4,4,4,5,3,3,2,5,5,3,4,7,142,217,3,3,5,3,7,5,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,26,1366,768,1,12,1,1,2,4,Psychology,0,0,0,1,0,0,0,0,5,2
4,3,4,3,3,2,4,4,1,3,5,3,2,3,2,3,3,1,4,3,4,2,2,3,2,1,1,205,103,5,5,5,4,5,5,5,5,4,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,20,1366,768,1,4,5,2,1,1,,0,0,0,1,1,0,0,0,5,2
5,4,5,5,5,5,5,4,5,5,2,5,3,4,4,5,5,5,4,5,4,4,4,5,4,5,2,109,181,5,6,5,6,7,6,4,6,2,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3,2,2,1,18,1366,768,1,7,1,2,1,3,Biology,0,0,0,1,0,0,0,0,6,2
5,5,3,4,4,3,4,3,4,5,5,3,4,3,3,1,4,4,5,3,1,2,5,3,4,4,35,96,141,1,5,5,1,4,6,1,5,7,6,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,2,2,1,1,21,1920,1080,1,12,1,2,1,6,,0,0,0,1,0,0,0,0,7,2
1,5,1,5,5,5,5,5,5,5,1,5,5,4,5,1,5,5,1,5,3,1,5,5,2,5,12,118,1991,2,4,7,1,7,5,6,2,7,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,2,1,2,1,38,768,1024,1,12,2,1,2,3,,0,0,0,1,0,0,0,0,6,2
4,5,3,5,5,5,5,5,5,3,1,5,3,3,1,3,3,5,1,5,1,4,5,3,4,5,448,135,256,6,6,4,3,7,2,7,5,6,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,3,1,1,35,1366,768,3,4,1,2,1,3,Business,0,1,0,0,0,0,0,0,3,2
4,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,3,4,4,3,4,10,95,204,1,5,4,4,7,6,5,4,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,3,2,21,1366,768,1,10,0,2,1,4,Quantity Surveying,0,1,0,0,0,0,0,0,4,2
5,3,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,1,1,5,1,4,5,5,3,5,3,85,327,2,7,6,3,5,7,5,5,7,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,2,23,1366,768,1,2,3,1,1,3,,0,0,0,1,0,0,0,0,6,2
4,4,4,5,4,4,5,5,5,5,4,5,5,2,5,3,5,3,5,5,2,3,5,5,5,5,3,89,97,2,6,6,7,7,7,6,5,6,3,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,2,3,2,1,18,1440,900,2,0,1,2,1,3,Psychology,0,1,0,0,0,0,0,0,4,2
4,3,4,4,4,3,4,3,4,5,3,3,4,4,1,5,5,4,3,4,3,2,4,5,4,5,18,131,112,2,6,4,4,6,7,5,5,2,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,1,2,32,1920,1080,1,2,1,1,1,2,computer science,0,0,0,1,0,0,0,0,5,2
3,4,4,3,4,3,4,5,4,4,2,4,5,4,2,4,2,4,2,3,2,2,5,5,4,4,9,68,92,3,5,5,5,7,5,6,3,3,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,1,2,1,29,1440,900,2,7,2,2,1,3,English and Philosophy,0,0,0,1,0,0,0,1,5,2
5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,3,5,3,5,5,1,3,5,5,3,5,2,67,100,7,7,7,5,7,3,3,3,6,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,3,1,2,2,23,1366,768,1,10,5,2,1,5,Language,0,0,0,0,0,0,0,1,4,2
3,5,5,2,4,3,5,4,4,4,3,5,3,3,2,2,4,5,5,4,2,2,4,5,4,5,3,53,107,3,5,4,6,5,5,6,5,2,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,3,2,2,32,1600,900,1,2,1,1,1,2,Zoology,0,0,0,1,0,0,0,0,6,2
4,5,5,3,5,5,5,1,5,5,5,5,5,3,5,5,5,5,5,3,3,3,5,5,5,5,6,94,325,2,5,6,7,7,7,6,1,2,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,3,2,1,23,1920,1080,1,2,1,1,1,2,,0,0,0,1,0,1,0,0,7,2
5,5,5,3,5,2,4,4,5,5,5,3,1,5,1,3,4,5,1,3,4,2,5,5,2,5,69,216,278,6,6,7,6,7,2,3,2,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,1,1,27,375,667,1,9,1,1,1,3,Economics ,0,0,0,1,0,0,0,0,5,2
4,4,4,2,2,4,4,4,2,4,5,4,5,4,5,4,2,3,4,2,5,2,5,4,2,2,8,114,264,6,2,3,5,6,4,6,6,3,3,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,2,1,24,1366,768,1,3,2,1,1,2,Digital Media,0,1,0,0,0,0,0,0,6,2
3,4,4,4,3,5,5,5,5,4,4,5,3,3,5,1,2,5,5,5,2,4,5,5,4,5,17,164,193,5,5,6,5,7,4,5,1,4,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,25,1280,800,1,3,1,1,1,2,Medical Sciences,0,1,0,0,0,0,0,0,7,2
4,2,5,2,5,5,5,1,5,5,1,1,3,3,4,4,3,5,1,3,5,1,4,5,1,5,3,91,182,3,5,7,7,7,6,7,1,6,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,3,3,2,1,41,1440,900,1,1,1,1,3,4,Communication,0,0,0,1,0,0,0,0,6,2
4,3,5,3,4,4,5,2,4,4,3,4,4,5,0,3,4,5,4,4,1,3,4,4,4,4,496,166,132,2,2,5,3,6,4,4,5,5,3,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,2,1,36,768,1024,1,12,1,2,3,3,Meteorology,0,0,0,1,0,0,0,0,6,2
3,2,4,2,4,2,2,3,4,3,1,1,4,3,2,5,4,5,4,5,1,1,2,3,1,2,8,165,173,3,5,5,7,4,7,5,4,6,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2,1,17,320,534,1,4,1,2,1,1,,0,0,0,1,0,1,0,0,5,2
4,2,5,2,2,5,2,4,4,4,4,2,5,5,2,5,5,4,2,1,4,2,5,4,1,1,79,264,106,2,2,2,6,3,2,2,7,6,7,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,18,1920,1080,1,4,1,2,1,1,,0,1,0,0,0,0,0,0,1,2
5,5,5,5,4,4,5,5,4,5,4,5,5,4,5,4,4,5,5,2,2,5,5,4,2,4,6,66,126,5,1,6,2,7,5,7,1,5,2,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,3,2,2,1,32,1440,900,1,1,2,1,1,3,Microbiology,0,0,0,1,0,1,0,0,7,2
3,3,5,4,4,3,5,5,3,4,2,5,4,4,4,5,3,4,2,2,2,3,4,5,3,5,13,108,179,4,5,4,5,7,6,6,7,5,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,17,1024,600,1,6,3,2,1,4,,0,1,0,0,0,0,0,0,4,2
1,4,2,2,4,4,3,1,4,4,1,3,2,3,1,4,3,5,4,3,2,2,4,5,2,5,8,106,110,2,1,7,2,7,6,7,1,6,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,3,2,1,53,768,1024,3,12,1,1,2,2,Psychology,0,0,0,1,1,0,0,0,4,2
5,5,5,5,5,5,5,5,5,5,3,5,5,3,4,3,5,4,5,5,1,1,4,5,5,5,4,111,194,2,6,5,2,7,4,3,5,6,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,2,1,1,36,360,640,1,2,1,2,1,2,,0,0,0,1,1,0,0,0,7,2
5,5,5,4,3,4,5,5,4,4,5,3,2,5,3,5,4,5,5,3,1,4,2,5,5,2,9,71,90,3,2,1,1,5,6,3,7,5,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,1,23,1920,1080,1,1,1,2,1,2,,0,1,0,0,0,0,0,0,5,2
2,5,2,3,4,3,1,3,4,4,2,1,1,4,1,2,2,5,1,4,2,2,1,5,2,4,18,89,149,2,4,6,5,7,5,6,5,3,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,2,1,25,1280,800,1,1,5,2,1,1,Conflict Studies,0,0,0,1,0,0,0,0,7,2
4,5,5,2,4,3,4,5,3,3,4,3,5,2,5,3,4,4,3,3,4,2,4,4,3,3,1010,100,231,4,3,3,6,5,6,6,5,4,2,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,2,3,2,17,1366,768,2,12,2,2,1,2,fine arts,0,1,0,1,0,0,0,0,6,2
4,5,5,4,5,4,5,4,5,5,4,5,4,4,4,5,5,0,1,4,1,4,4,5,4,5,2,76,193,1,2,6,3,7,6,6,5,6,2,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4,2,1,1,48,1920,1200,1,6,1,2,2,2,physics,0,0,0,1,0,0,0,0,7,2
4,3,4,3,3,3,3,4,3,5,2,4,5,4,4,2,3,3,2,4,2,2,4,3,2,4,358,113,166,2,2,6,3,3,6,5,1,6,5,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,21,1366,768,1,6,1,2,1,5,psychology,0,0,0,1,0,0,0,0,4,2
4,2,4,4,4,2,4,5,2,4,2,4,2,2,2,4,2,4,2,2,4,1,4,0,2,4,23,211,205,6,5,3,6,5,3,5,5,2,5,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,2,1,19,1440,900,1,4,1,2,1,3,Business Administration,0,0,0,1,0,0,0,0,5,2
5,1,5,5,5,5,5,1,5,5,1,5,5,1,1,5,5,1,1,5,1,1,1,5,5,5,3,147,212,2,5,6,6,5,5,5,2,2,2,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,3,1,1,63,1366,768,1,4,1,2,1,6,liberal arts,0,0,0,1,0,0,0,0,5,2
3,5,5,3,5,5,5,4,5,4,5,5,3,5,4,5,3,5,5,5,4,1,4,5,2,5,9,75,113,5,2,7,1,6,4,5,2,7,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,18,1600,1200,1,1,1,2,1,4,,0,0,0,1,0,0,0,0,7,2
4,4,3,2,4,2,4,5,3,4,5,4,2,4,2,4,3,4,5,3,2,2,2,4,4,4,12,99,132,5,5,5,3,6,6,3,7,6,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,16,1920,1080,1,1,2,2,1,2,,0,0,0,1,0,0,0,0,6,2
1,5,5,1,4,5,5,4,5,4,1,5,5,2,5,5,5,5,1,4,4,1,5,5,2,5,5,78,85,2,2,7,5,6,6,7,1,5,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,3,1,16,1366,768,1,4,3,2,1,1,,0,0,0,1,0,0,0,0,5,2
3,2,1,1,5,4,4,4,5,4,1,4,2,3,1,1,2,1,3,4,3,1,5,5,4,5,4,115,122,6,6,7,4,6,5,5,1,3,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,4,2,1,1,90,1463,823,1,4,2,2,2,2,education,0,0,0,0,0,0,0,1,4,2
3,4,3,3,4,2,5,4,4,3,5,4,5,4,4,1,5,5,5,4,1,1,5,4,1,5,2,82,87,5,3,7,2,5,5,2,2,6,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,1,1,28,1280,720,1,6,1,2,2,3,business,0,0,0,1,0,0,0,0,6,2
2,5,2,4,4,1,4,1,4,4,1,2,1,4,4,1,5,1,5,1,4,1,1,5,4,4,13,67,109,6,5,3,2,6,5,6,7,7,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,2,1,1,2,20,1920,1080,1,1,3,1,1,3,,0,0,0,1,0,0,0,0,5,2
4,5,4,2,2,2,4,4,3,3,5,3,1,3,5,5,3,4,5,2,1,3,3,3,4,3,1,156,95,5,5,2,6,6,5,7,7,5,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,3,1,1,15,1366,768,1,2,3,2,1,3,,0,0,0,1,0,0,0,0,5,2
4,4,4,3,4,3,4,4,4,5,3,4,4,4,2,3,4,4,3,4,2,5,5,4,3,5,8,81,163,2,1,6,3,6,7,4,3,5,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,2,1,17,1366,768,1,7,4,2,1,6,,0,0,0,1,0,0,0,0,4,1
5,5,5,4,3,4,5,5,3,5,3,4,5,3,3,5,5,3,4,4,2,3,5,3,4,4,4,86,107,2,5,4,5,6,7,4,4,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1,2,2,21,314,240,1,1,5,2,1,6,,0,0,0,1,0,0,0,1,5,2
4,3,4,2,4,2,4,1,2,5,5,5,3,2,1,4,4,5,4,2,3,1,2,3,2,5,9,85,84,2,2,3,5,5,6,6,2,5,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,2,1,18,1366,768,1,2,5,2,1,1,,0,0,0,1,0,0,0,0,4,2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,159,113,201,2,7,3,6,7,7,7,7,3,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,16,1920,1080,3,12,2,2,1,2,,0,0,0,1,0,0,0,0,7,1
4,5,4,4,4,4,5,4,3,5,5,5,4,4,5,3,5,4,5,5,4,2,1,4,4,4,45,75,144,3,5,5,2,6,6,3,5,6,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,1,1,31,1600,900,1,2,3,1,1,3,Molecular Biology,0,0,1,1,0,0,0,0,7,2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,1,5,5,5,5,4,76,110,1,5,6,2,5,7,2,5,6,5,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,4,3,1,1,40,1920,1080,1,2,1,1,1,4,Physics,0,0,0,1,0,0,0,0,7,2
4,1,4,3,1,5,3,3,5,5,1,1,5,1,1,5,5,4,1,3,3,3,5,1,1,4,8,109,175,2,1,7,7,2,6,7,1,3,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4,2,2,2,45,1600,900,1,10,1,2,2,3,,0,1,0,0,0,0,0,0,4,2
2,3,1,2,2,2,2,2,2,2,1,3,3,4,4,3,2,1,1,3,2,4,4,2,3,4,9,55,100,1,3,3,7,5,7,5,5,3,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,22,1366,768,1,1,1,2,1,2,accounting,0,1,0,0,0,0,0,0,5,2
4,4,5,3,4,2,4,4,4,4,5,3,3,5,2,5,4,5,3,5,1,3,4,3,5,4,48,230,576,5,5,6,6,3,7,3,2,7,5,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,3,2,2,15,360,640,1,4,1,2,1,2,,0,0,0,0,1,0,0,0,4,2
3,2,4,3,2,4,4,2,3,3,2,4,3,4,2,4,4,4,5,4,2,3,2,3,3,5,2,64,73,2,2,6,4,5,7,6,5,7,5,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,14,1920,1080,1,2,1,2,1,2,,0,0,0,1,0,0,0,0,6,2
5,5,5,5,0,2,5,5,5,4,5,2,1,5,0,1,1,1,5,3,1,1,5,3,5,5,14,147,171,7,1,0,4,7,5,6,6,5,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,2,3,2,1,18,1366,768,3,7,1,2,1,2,,0,0,0,0,0,0,0,1,3,2
5,5,5,2,5,4,3,5,4,5,1,5,5,5,1,5,5,3,2,2,1,4,5,5,4,5,2,117,118,1,2,2,1,6,7,6,4,7,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,2,24,1229,691,1,8,2,2,1,2,Electronics Engineering,0,1,0,0,0,0,0,0,6,2
3,1,2,3,5,5,5,1,5,3,4,5,5,5,4,1,2,5,5,5,1,1,5,5,5,5,59,114,105,7,5,2,1,1,1,6,2,7,4,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,2,40,1920,1080,1,6,1,2,2,3,Business,0,0,0,1,0,0,0,0,6,2
4,4,5,3,5,4,4,5,3,5,4,3,5,5,5,5,5,4,5,4,5,5,5,5,2,4,18,1264,239,1,1,7,6,5,7,7,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,17,1438,808,1,2,1,2,1,2,,0,0,0,1,0,0,0,0,7,2
5,4,4,4,4,5,5,1,1,5,1,4,5,4,1,1,2,4,1,3,1,1,1,5,5,4,2,147,127,7,1,5,3,7,6,7,5,6,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,4,3,2,2,26,1366,768,1,4,2,1,1,2,psichiatry,0,0,0,1,0,0,0,0,2,2
3,1,4,1,2,3,4,1,4,5,3,2,2,3,1,4,4,1,4,4,1,1,2,5,3,2,2,135,192,5,4,6,5,4,4,2,4,4,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,1,2,17,1366,768,1,4,1,2,1,3,,0,0,0,1,0,0,1,1,1,2
2,4,3,1,1,4,5,1,4,3,1,4,5,2,1,3,2,5,2,4,1,1,5,5,1,3,11,95,80,5,5,6,5,3,5,5,2,4,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,3,2,2,15,1600,900,1,1,1,2,1,2,,0,0,0,1,0,0,0,0,5,2
4,5,5,4,4,3,5,5,4,5,5,5,4,4,4,5,5,4,5,4,3,4,3,4,2,5,351,49,70,1,5,5,6,3,6,5,6,2,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,1,24,1440,900,1,4,1,1,1,1,Anthropology,0,0,0,1,0,0,0,0,5,2
