race_white,race_nerdy,race_native_american,writing_novel,read_tech_reports,online_over_inperson,introspective,hobbies_over_people,books_over_parties,bookish,libraries_over_publicspace,race_native_austrailian,like_hard_material,race_hispanic,diagnosed_autistic,play_many_videogames,race_arab,race_asian,interested_science,playes_rpgs,in_advanced_classes,collect_books,intelligence_over_appearance,watch_science_shows,academic_over_social,like_science_fiction,like_dry_topics,race_black,calm,disorganized,extraverted,dependable,critical,opennness,anxious,sympathetic,reserved,conventional,was_odd_child,prefer_fictional_people,enjoy_learning,excited_about_research,strange_person,like_superheroes,socially_awkward,education,urban,gender,engnat,age,hand,religion,voted,married,familysize,major,subject_id
1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,3.0,5.0,0.0,5.0,2.0,4.0,6.0,2.0,3.0,6.0,7.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,42.0,1.0,6.0,2.0,2.0,13.0,,688
0.0,0.0,0.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,2.0,1.0,4.0,5.0,3.0,3.0,6.0,6.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,1.0,2.0,2.0,23.0,1.0,7.0,2.0,1.0,4.0,Education,689
1.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,5.0,3.0,4.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,2.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,0.0,6.0,6.0,2.0,2.0,2.0,6.0,3.0,6.0,6.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,60.0,1.0,12.0,1.0,2.0,5.0,philosophy,690
1.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,5.0,3.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,6.0,1.0,1.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,25.0,2.0,12.0,1.0,1.0,3.0,Business Economics,691
1.0,0.0,0.0,2.0,4.0,4.0,2.0,1.0,5.0,4.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,4.0,2.0,2.0,4.0,5.0,5.0,0.0,5.0,2.0,3.0,6.0,6.0,6.0,2.0,6.0,5.0,2.0,5.0,1.0,4.0,5.0,5.0,1.0,4.0,2.0,3.0,2.0,1.0,19.0,1.0,4.0,2.0,1.0,2.0,English,692
0.0,0.0,0.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,6.0,2.0,2.0,6.0,2.0,7.0,2.0,5.0,6.0,1.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,18.0,1.0,12.0,2.0,1.0,2.0,Liberal Arts,693
1.0,0.0,0.0,3.0,3.0,3.0,5.0,1.0,4.0,4.0,4.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,0.0,2.0,5.0,2.0,3.0,2.0,6.0,5.0,5.0,6.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,22.0,1.0,2.0,1.0,1.0,1.0,psychology,694
1.0,0.0,0.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,0.0,6.0,4.0,3.0,6.0,3.0,7.0,3.0,6.0,6.0,1.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,2.0,1.0,2.0,1.0,18.0,1.0,12.0,2.0,1.0,4.0,Great Books,695
1.0,0.0,0.0,4.0,4.0,1.0,2.0,3.0,5.0,5.0,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0,3.0,1.0,7.0,1.0,2.0,7.0,1.0,7.0,2.0,7.0,7.0,1.0,4.0,3.0,1.0,1.0,5.0,1.0,5.0,2.0,3.0,2.0,1.0,20.0,1.0,0.0,1.0,1.0,4.0,Psychology,696
0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,1.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0,1.0,0.0,4.0,3.0,7.0,6.0,6.0,7.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,1.0,18.0,2.0,1.0,2.0,1.0,1.0,hospitality,697
1.0,0.0,0.0,1.0,4.0,5.0,4.0,1.0,4.0,5.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,4.0,5.0,4.0,2.0,1.0,5.0,3.0,4.0,5.0,0.0,3.0,2.0,3.0,3.0,5.0,6.0,4.0,1.0,3.0,1.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,17.0,1.0,1.0,2.0,1.0,0.0,Physics,698
1.0,0.0,0.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,0.0,6.0,4.0,2.0,5.0,6.0,4.0,2.0,2.0,6.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,16.0,1.0,2.0,2.0,1.0,1.0,,699
1.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,0.0,6.0,3.0,1.0,6.0,6.0,6.0,1.0,6.0,7.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,1.0,38.0,1.0,2.0,2.0,1.0,5.0,Art,700
1.0,0.0,0.0,2.0,5.0,3.0,3.0,1.0,5.0,3.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,0.0,5.0,2.0,3.0,4.0,6.0,6.0,4.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,26.0,1.0,1.0,2.0,1.0,2.0,Geology,701
1.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0,7.0,2.0,6.0,4.0,2.0,7.0,5.0,7.0,6.0,4.0,1.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,1.0,2.0,27.0,2.0,2.0,2.0,1.0,2.0,Geology,702
0.0,0.0,0.0,1.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,0.0,6.0,2.0,6.0,6.0,6.0,7.0,1.0,5.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,5.0,3.0,1.0,1.0,2.0,25.0,1.0,10.0,2.0,1.0,8.0,Sport Science,703
0.0,0.0,0.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0,5.0,0.0,1.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,0.0,3.0,5.0,1.0,6.0,1.0,6.0,7.0,7.0,7.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,25.0,1.0,7.0,1.0,1.0,2.0,Human Services,704
1.0,0.0,0.0,1.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,0.0,3.0,2.0,1.0,6.0,6.0,6.0,6.0,3.0,6.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,1.0,1.0,3.0,2.0,15.0,1.0,1.0,2.0,1.0,1.0,,705
1.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,0.0,2.0,6.0,2.0,2.0,2.0,5.0,6.0,6.0,6.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,18.0,1.0,1.0,2.0,1.0,2.0,,706
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,7.0,4.0,5.0,6.0,4.0,7.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,15.0,1.0,2.0,2.0,1.0,3.0,,707
1.0,0.0,0.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,0.0,6.0,5.0,6.0,3.0,5.0,5.0,5.0,6.0,2.0,5.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,18.0,1.0,1.0,2.0,1.0,3.0,History,708
1.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,4.0,6.0,7.0,7.0,6.0,7.0,1.0,5.0,1.0,2.0,5.0,5.0,3.0,5.0,2.0,3.0,2.0,2.0,15.0,3.0,2.0,2.0,1.0,1.0,,709
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,6.0,6.0,3.0,5.0,5.0,5.0,3.0,6.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,16.0,1.0,1.0,2.0,1.0,2.0,,710
1.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,5.0,7.0,3.0,3.0,5.0,5.0,4.0,6.0,7.0,2.0,1.0,4.0,2.0,5.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,English,711
1.0,0.0,0.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,0.0,5.0,1.0,3.0,6.0,7.0,5.0,6.0,6.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,20.0,1.0,1.0,2.0,1.0,3.0,Psychology,712
1.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,0.0,3.0,4.0,5.0,6.0,4.0,7.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,2.0,30.0,1.0,1.0,2.0,1.0,1.0,civil engineering,713
1.0,0.0,0.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,4.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,7.0,7.0,6.0,2.0,6.0,7.0,2.0,5.0,4.0,1.0,3.0,5.0,2.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,22.0,1.0,2.0,1.0,1.0,10.0,Film,714
0.0,0.0,0.0,2.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,5.0,1.0,2.0,4.0,0.0,0.0,3.0,4.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,0.0,7.0,5.0,5.0,7.0,2.0,6.0,1.0,4.0,7.0,4.0,3.0,2.0,1.0,2.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,16.0,3.0,0.0,2.0,1.0,2.0,,715
1.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,0.0,5.0,3.0,1.0,5.0,6.0,3.0,6.0,1.0,7.0,1.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,20.0,1.0,12.0,2.0,1.0,3.0,,716
1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0,2.0,7.0,3.0,3.0,2.0,6.0,7.0,7.0,7.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,16.0,1.0,7.0,2.0,1.0,2.0,,717
1.0,0.0,0.0,2.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,7.0,3.0,1.0,7.0,3.0,6.0,5.0,5.0,7.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,46.0,1.0,1.0,1.0,1.0,3.0,Architecture,718
1.0,0.0,0.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,4.0,3.0,2.0,7.0,6.0,6.0,5.0,5.0,7.0,3.0,5.0,2.0,4.0,5.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,15.0,2.0,2.0,2.0,1.0,3.0,,719
0.0,0.0,0.0,3.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,0.0,4.0,2.0,6.0,6.0,5.0,7.0,5.0,6.0,3.0,3.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,21.0,2.0,10.0,2.0,1.0,6.0,Human Biology,720
1.0,0.0,0.0,1.0,5.0,4.0,5.0,2.0,5.0,2.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0,4.0,3.0,0.0,5.0,3.0,2.0,5.0,6.0,7.0,5.0,2.0,5.0,2.0,4.0,1.0,3.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,23.0,1.0,1.0,2.0,1.0,2.0,Engineering,721
0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,5.0,6.0,7.0,7.0,6.0,5.0,7.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,1.0,3.0,1.0,1.0,15.0,1.0,8.0,2.0,1.0,2.0,,722
1.0,0.0,0.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,0.0,5.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,1.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,33.0,1.0,2.0,2.0,1.0,2.0,,723
1.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,1.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,22.0,1.0,12.0,2.0,1.0,4.0,,724
1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,0.0,3.0,6.0,5.0,3.0,2.0,2.0,5.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,24.0,1.0,7.0,1.0,1.0,1.0,Organizational Behavior,725
0.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,5.0,6.0,6.0,3.0,7.0,3.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,1.0,15.0,1.0,6.0,2.0,1.0,2.0,,726
0.0,0.0,0.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,0.0,3.0,0.0,5.0,6.0,4.0,3.0,6.0,6.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,16.0,1.0,10.0,2.0,1.0,2.0,Medical Science,727
1.0,0.0,0.0,1.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,0.0,7.0,6.0,3.0,6.0,5.0,3.0,4.0,6.0,6.0,5.0,5.0,5.0,1.0,2.0,4.0,4.0,5.0,3.0,2.0,1.0,1.0,23.0,1.0,4.0,2.0,1.0,4.0,Civil Engineering,728
1.0,0.0,0.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0,3.0,6.0,3.0,3.0,5.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,22.0,1.0,1.0,1.0,1.0,2.0,Early education,729
1.0,0.0,0.0,2.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,2.0,0.0,7.0,3.0,3.0,6.0,6.0,6.0,2.0,6.0,6.0,1.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,29.0,1.0,2.0,2.0,1.0,2.0,Psychology,730
1.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,1.0,2.0,4.0,2.0,4.0,2.0,5.0,0.0,4.0,6.0,4.0,7.0,4.0,5.0,7.0,7.0,6.0,1.0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,15.0,1.0,4.0,2.0,1.0,4.0,,731
1.0,0.0,0.0,2.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,0.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,7.0,6.0,5.0,1.0,1.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,30.0,1.0,2.0,1.0,1.0,1.0,Phiolosophy,732
1.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,5.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,2.0,5.0,4.0,2.0,2.0,0.0,6.0,3.0,6.0,3.0,4.0,6.0,3.0,5.0,3.0,5.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,23.0,2.0,1.0,2.0,1.0,3.0,International Business,733
0.0,0.0,0.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,4.0,4.0,5.0,3.0,5.0,5.0,2.0,3.0,4.0,0.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,17.0,1.0,1.0,2.0,1.0,3.0,,734
1.0,0.0,0.0,5.0,4.0,2.0,2.0,5.0,2.0,5.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,0.0,4.0,3.0,7.0,5.0,3.0,6.0,7.0,7.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,2.0,5.0,2.0,3.0,2.0,1.0,38.0,1.0,7.0,2.0,3.0,4.0,,735
1.0,0.0,0.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,3.0,7.0,7.0,3.0,4.0,7.0,4.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,19.0,1.0,12.0,2.0,1.0,2.0,,736
0.0,0.0,0.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,0.0,2.0,7.0,2.0,2.0,5.0,6.0,5.0,5.0,7.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,18.0,1.0,2.0,2.0,1.0,2.0,,737
1.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,5.0,4.0,5.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,2.0,4.0,0.0,6.0,2.0,1.0,7.0,2.0,6.0,1.0,3.0,7.0,3.0,3.0,1.0,1.0,5.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,45.0,1.0,2.0,1.0,2.0,2.0,biology,738
1.0,0.0,0.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,0.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,6.0,2.0,5.0,0.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,2.0,2.0,16.0,1.0,2.0,2.0,1.0,2.0,,739
1.0,0.0,0.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,0.0,5.0,6.0,1.0,5.0,5.0,3.0,5.0,5.0,7.0,2.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,1.0,1.0,2.0,1.0,14.0,1.0,1.0,2.0,1.0,2.0,,740
1.0,0.0,0.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,0.0,3.0,3.0,6.0,5.0,4.0,7.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,1.0,2.0,1.0,20.0,2.0,12.0,2.0,1.0,2.0,Classical Music Performance,741
1.0,0.0,1.0,3.0,1.0,4.0,5.0,1.0,2.0,3.0,2.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,0.0,1.0,6.0,6.0,7.0,7.0,4.0,6.0,5.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,19.0,1.0,4.0,2.0,1.0,2.0,English,742
1.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,0.0,2.0,7.0,3.0,3.0,5.0,5.0,7.0,3.0,6.0,3.0,2.0,4.0,1.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,22.0,1.0,1.0,1.0,1.0,2.0,,743
1.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,0.0,5.0,0.0,2.0,4.0,0.0,1.0,2.0,4.0,5.0,1.0,2.0,5.0,3.0,4.0,3.0,0.0,3.0,2.0,5.0,6.0,3.0,5.0,7.0,6.0,5.0,1.0,4.0,2.0,2.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,18.0,1.0,1.0,2.0,1.0,2.0,,744
1.0,0.0,0.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,0.0,6.0,3.0,5.0,6.0,2.0,6.0,6.0,6.0,7.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,22.0,1.0,2.0,1.0,1.0,2.0,,745
1.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,7.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0,1.0,4.0,5.0,5.0,3.0,4.0,2.0,2.0,2.0,1.0,17.0,1.0,1.0,2.0,1.0,1.0,Environmental Engineering,746
1.0,0.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,2.0,1.0,5.0,5.0,6.0,6.0,1.0,7.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,2.0,1.0,20.0,1.0,7.0,2.0,1.0,2.0,psychology,747
