subject_id,academic_over_social,age,anxious,bookish,books_over_parties,calm,collect_books,conventional,critical,dependable,diagnosed_autistic,disorganized,education,engnat,enjoy_learning,excited_about_research,extraverted,familysize,gender,hand,hobbies_over_people,in_advanced_classes,intelligence_over_appearance,interested_science,introspective,libraries_over_publicspace,like_dry_topics,like_hard_material,like_science_fiction,like_superheroes,major,married,online_over_inperson,opennness,play_many_videogames,playes_rpgs,prefer_fictional_people,race_arab,race_asian,race_black,race_hispanic,race_native_american,race_native_austrailian,race_nerdy,race_white,read_tech_reports,religion,reserved,socially_awkward,strange_person,sympathetic,urban,voted,was_odd_child,watch_science_shows,writing_novel
776,4.0,,6.0,5.0,3.0,4.0,5.0,1.0,5.0,5.0,2.0,5.0,,,2.0,5.0,5.0,,,,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,,4.0,7.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,3.0,5.0,5.0,6.0,,,4.0,5.0,5.0
777,5.0,25.0,6.0,5.0,5.0,2.0,5.0,1.0,3.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,2.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2.0,5.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,7.0,5.0,5.0,7.0,3.0,2.0,5.0,5.0,5.0
778,1.0,,6.0,3.0,5.0,2.0,4.0,1.0,7.0,6.0,2.0,1.0,,,3.0,5.0,4.0,,,,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,4.0,7.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,5.0,4.0,5.0,1.0,,,3.0,5.0,4.0
779,3.0,,5.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,5.0,,,1.0,5.0,6.0,,,,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,,4.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,,1.0,5.0,4.0,5.0,,,4.0,4.0,1.0
780,5.0,,5.0,5.0,5.0,6.0,5.0,5.0,6.0,7.0,2.0,1.0,,,5.0,5.0,1.0,,,,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,,,5.0,5.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,5.0,5.0,5.0,2.0,,,5.0,5.0,5.0
781,4.0,16.0,2.0,2.0,3.0,2.0,1.0,2.0,6.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,1.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,2.0,1.0,5.0,3.0,2.0,1.0,4.0,3.0
782,5.0,,3.0,1.0,5.0,5.0,5.0,2.0,5.0,7.0,2.0,5.0,,,1.0,1.0,6.0,,,,5.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,,,1.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,5.0,5.0,5.0,5.0,,,1.0,5.0,1.0
783,5.0,,5.0,5.0,5.0,5.0,2.0,3.0,1.0,6.0,2.0,2.0,,,1.0,5.0,2.0,,,,1.0,5.0,4.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,,,1.0,7.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,6.0,1.0,2.0,7.0,,,5.0,5.0,1.0
784,5.0,,3.0,3.0,5.0,3.0,4.0,1.0,2.0,5.0,2.0,3.0,,,4.0,5.0,7.0,,,,3.0,4.0,3.0,4.0,1.0,4.0,3.0,5.0,4.0,2.0,,,2.0,6.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,1.0,5.0,5.0,7.0,,,4.0,5.0,1.0
785,5.0,,6.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,2.0,3.0,,,4.0,5.0,5.0,,,,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,,,5.0,6.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,,3.0,5.0,5.0,7.0,,,2.0,5.0,5.0
786,5.0,,6.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,5.0,,,5.0,5.0,2.0,,,,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,7.0,5.0,5.0,7.0,,,5.0,5.0,5.0
787,2.0,18.0,6.0,2.0,4.0,6.0,4.0,4.0,3.0,5.0,2.0,5.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,,1.0,4.0,5.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,2.0,6.0,3.0,2.0,2.0,4.0,5.0
788,1.0,,2.0,1.0,5.0,6.0,1.0,6.0,7.0,6.0,2.0,5.0,,,1.0,1.0,3.0,,,,1.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,4.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6.0,1.0,1.0,2.0,,,1.0,2.0,1.0
789,2.0,,5.0,4.0,5.0,4.0,3.0,2.0,5.0,3.0,2.0,6.0,,,2.0,0.0,2.0,,,,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,,,4.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,2.0,5.0,6.0,,,2.0,3.0,5.0
790,4.0,21.0,7.0,5.0,4.0,4.0,4.0,2.0,6.0,3.0,2.0,6.0,2.0,1.0,3.0,5.0,6.0,1.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,Psychology,1.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0
791,5.0,18.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,5.0,5.0,5.0,3.0,,1.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,6.0,3.0,5.0,6.0,2.0,2.0,3.0,1.0,1.0
792,4.0,,6.0,3.0,4.0,2.0,4.0,3.0,6.0,2.0,2.0,7.0,,,1.0,4.0,3.0,,,,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,,2.0,3.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,5.0,3.0,3.0,5.0,,,2.0,5.0,5.0
793,4.0,16.0,3.0,4.0,4.0,6.0,4.0,3.0,6.0,7.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,5.0,5.0,2.0,,1.0,4.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,5.0,5.0,3.0,2.0,2.0,5.0,4.0,1.0
794,5.0,24.0,7.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,2.0,7.0,3.0,1.0,1.0,3.0,7.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,Music,1.0,2.0,7.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,5.0,5.0,6.0,2.0,1.0,3.0,4.0,5.0
795,3.0,,6.0,5.0,5.0,7.0,4.0,5.0,5.0,7.0,2.0,3.0,,,4.0,4.0,1.0,,,,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,,,5.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,,7.0,5.0,4.0,3.0,,,4.0,4.0,3.0
796,4.0,34.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,6.0,2.0,4.0,4.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,chemical engineering,1.0,4.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,5.0,5.0,5.0,6.0,1.0,2.0,4.0,4.0,1.0
797,3.0,,5.0,3.0,4.0,5.0,0.0,5.0,2.0,4.0,2.0,5.0,,,2.0,3.0,1.0,,,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,3.0,,,4.0,5.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,6.0,2.0,4.0,4.0,,,2.0,3.0,3.0
798,4.0,,2.0,1.0,4.0,6.0,4.0,1.0,1.0,6.0,2.0,1.0,,,1.0,1.0,5.0,,,,1.0,1.0,2.0,2.0,3.0,1.0,0.0,5.0,4.0,1.0,,,2.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,6.0,5.0,4.0,6.0,,,4.0,1.0,1.0
799,5.0,,7.0,5.0,3.0,2.0,5.0,1.0,6.0,6.0,2.0,3.0,,,4.0,4.0,3.0,,,,3.0,4.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,3.0,,,4.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,5.0,4.0,4.0,7.0,,,5.0,5.0,4.0
800,4.0,50.0,5.0,4.0,4.0,6.0,4.0,5.0,6.0,7.0,2.0,3.0,2.0,1.0,2.0,5.0,5.0,2.0,2.0,0.0,1.0,5.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,,2.0,4.0,7.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0,4.0,7.0,2.0,2.0,4.0,5.0,3.0
801,2.0,,5.0,2.0,5.0,3.0,2.0,4.0,2.0,7.0,2.0,3.0,,,2.0,1.0,2.0,,,,1.0,5.0,5.0,4.0,4.0,5.0,2.0,1.0,2.0,2.0,,,4.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,,5.0,2.0,2.0,4.0,,,3.0,5.0,1.0
802,4.0,21.0,6.0,3.0,5.0,4.0,2.0,1.0,3.0,4.0,1.0,5.0,3.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,Drama,1.0,3.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,5.0,5.0,7.0,1.0,2.0,3.0,5.0,5.0
803,3.0,43.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,5.0,5.0,1.0,2.0,2.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,Information Technology,1.0,4.0,6.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,3.0,5.0,5.0,4.0,2.0,1.0,3.0,4.0,4.0
804,4.0,,2.0,2.0,4.0,7.0,5.0,7.0,2.0,6.0,2.0,5.0,,,3.0,5.0,5.0,,,,1.0,5.0,3.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,,,2.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,4.0,3.0,4.0,6.0,,,2.0,5.0,1.0
805,4.0,17.0,7.0,4.0,4.0,3.0,5.0,4.0,6.0,2.0,2.0,7.0,1.0,1.0,2.0,5.0,4.0,1.0,2.0,1.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,,1.0,5.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,5.0,6.0,2.0,2.0,3.0,5.0,5.0
806,5.0,16.0,5.0,5.0,5.0,7.0,3.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,3.0,1.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,,1.0,5.0,3.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,5.0,4.0,2.0,2.0,2.0,5.0,3.0,4.0
807,3.0,,5.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,2.0,3.0,,,2.0,2.0,3.0,,,,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,,4.0,6.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,5.0,5.0,4.0,3.0,,,4.0,5.0,4.0
808,1.0,21.0,1.0,2.0,5.0,7.0,4.0,3.0,2.0,6.0,2.0,5.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,1.0,4.0,Political Science,1.0,4.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,6.0,3.0,4.0,6.0,2.0,1.0,3.0,4.0,2.0
809,4.0,17.0,7.0,4.0,5.0,1.0,4.0,6.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,,1.0,5.0,7.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,5.0,7.0,2.0,2.0,3.0,5.0,4.0
810,4.0,,3.0,3.0,5.0,5.0,3.0,2.0,2.0,6.0,2.0,3.0,,,2.0,4.0,5.0,,,,3.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,,,4.0,6.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,6.0,5.0,5.0,5.0,,,4.0,5.0,2.0
811,5.0,22.0,3.0,5.0,2.0,6.0,4.0,6.0,7.0,6.0,1.0,2.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,civil engineering,1.0,5.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,3.0,5.0,2.0,1.0,2.0,4.0,5.0,1.0
812,3.0,22.0,5.0,1.0,3.0,5.0,5.0,4.0,2.0,7.0,2.0,5.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,,1.0,3.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,7.0,5.0,4.0,7.0,1.0,2.0,4.0,5.0,5.0
813,4.0,,6.0,4.0,5.0,1.0,3.0,1.0,5.0,4.0,2.0,5.0,,,2.0,5.0,1.0,,,,5.0,5.0,2.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,,,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,7.0,5.0,5.0,4.0,,,3.0,4.0,5.0
814,1.0,49.0,3.0,4.0,4.0,6.0,4.0,5.0,2.0,7.0,2.0,1.0,4.0,1.0,1.0,1.0,6.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,3.0,5.0,3.0,1.0,Physiology,2.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,5.0,5.0,6.0,1.0,2.0,5.0,5.0,1.0
815,5.0,,5.0,2.0,5.0,3.0,3.0,6.0,5.0,7.0,2.0,1.0,,,4.0,5.0,5.0,,,,1.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,,,2.0,6.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,2.0,5.0,5.0,7.0,,,4.0,2.0,2.0
816,5.0,60.0,4.0,3.0,3.0,7.0,5.0,4.0,5.0,7.0,2.0,1.0,4.0,2.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,5.0,5.0,3.0,Chemistry,2.0,4.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,7.0,2.0,1.0,3.0,5.0,3.0
817,4.0,30.0,7.0,5.0,5.0,1.0,5.0,1.0,6.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,2.0,education,1.0,4.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,5.0,5.0,2.0,3.0,1.0,4.0,5.0,5.0
818,4.0,,6.0,5.0,5.0,5.0,3.0,2.0,6.0,5.0,2.0,6.0,,,1.0,4.0,1.0,,,,1.0,4.0,5.0,5.0,1.0,4.0,4.0,5.0,4.0,1.0,,,3.0,6.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,7.0,5.0,3.0,6.0,,,1.0,5.0,2.0
819,5.0,,2.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,,,2.0,5.0,3.0,,,,1.0,1.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,,,4.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,5.0,5.0,5.0,5.0,,,4.0,5.0,1.0
820,2.0,,6.0,2.0,5.0,2.0,5.0,1.0,6.0,7.0,2.0,2.0,,,1.0,2.0,2.0,,,,1.0,4.0,4.0,5.0,2.0,1.0,5.0,2.0,3.0,3.0,,,4.0,7.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,4.0,5.0,5.0,2.0,,,2.0,1.0,3.0
821,5.0,18.0,6.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,7.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,,1.0,4.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,7.0,3.0,5.0,7.0,2.0,2.0,3.0,4.0,5.0
822,4.0,,7.0,5.0,5.0,2.0,4.0,4.0,6.0,6.0,1.0,2.0,,,2.0,4.0,3.0,,,,2.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,,,3.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,5.0,5.0,6.0,,,4.0,3.0,3.0
823,4.0,17.0,6.0,4.0,5.0,5.0,2.0,3.0,1.0,6.0,2.0,6.0,1.0,1.0,3.0,4.0,6.0,2.0,2.0,1.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,,1.0,4.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,5.0,5.0,6.0,1.0,2.0,3.0,5.0,5.0
824,2.0,,7.0,2.0,5.0,4.0,1.0,5.0,5.0,2.0,2.0,5.0,,,1.0,1.0,1.0,,,,4.0,4.0,4.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,,,5.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,7.0,4.0,3.0,5.0,,,2.0,4.0,2.0
825,3.0,,5.0,5.0,5.0,5.0,4.0,3.0,5.0,7.0,2.0,5.0,,,1.0,4.0,1.0,,,,2.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,,,4.0,6.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,4.0,4.0,4.0,6.0,,,4.0,4.0,1.0
826,5.0,18.0,6.0,5.0,4.0,2.0,4.0,1.0,7.0,3.0,2.0,1.0,2.0,1.0,5.0,5.0,2.0,0.0,2.0,1.0,3.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,1.0,,0.0,4.0,7.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,4.0,5.0,5.0,2.0,0.0,3.0,5.0,5.0
827,5.0,,7.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,2.0,7.0,,,1.0,4.0,2.0,,,,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,,,4.0,7.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,7.0,5.0,5.0,7.0,,,4.0,5.0,2.0
828,5.0,,7.0,3.0,2.0,2.0,5.0,1.0,5.0,5.0,2.0,7.0,,,1.0,5.0,7.0,,,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,,,4.0,7.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,3.0,5.0,5.0,6.0,,,2.0,4.0,4.0
829,5.0,,7.0,4.0,5.0,2.0,5.0,1.0,5.0,6.0,1.0,3.0,,,3.0,5.0,1.0,,,,1.0,3.0,4.0,5.0,3.0,5.0,1.0,4.0,5.0,3.0,,,5.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,6.0,5.0,5.0,5.0,,,5.0,5.0,1.0
830,2.0,22.0,7.0,5.0,5.0,1.0,4.0,1.0,3.0,6.0,2.0,6.0,2.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,5.0,1.0,5.0,2.0,4.0,1.0,,1.0,5.0,6.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,7.0,3.0,4.0,5.0,2.0,2.0,5.0,1.0,5.0
831,3.0,,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,5.0,,,1.0,4.0,5.0,,,,4.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,,,5.0,3.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,3.0,4.0,4.0,3.0,,,2.0,3.0,1.0
832,4.0,,3.0,3.0,5.0,4.0,1.0,3.0,3.0,2.0,2.0,4.0,,,1.0,2.0,2.0,,,,4.0,5.0,2.0,3.0,5.0,1.0,4.0,5.0,4.0,2.0,,,5.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,6.0,2.0,3.0,5.0,,,4.0,5.0,3.0
833,4.0,,7.0,5.0,1.0,3.0,2.0,2.0,5.0,5.0,2.0,6.0,,,1.0,4.0,5.0,,,,1.0,3.0,4.0,5.0,5.0,3.0,5.0,2.0,4.0,1.0,,,5.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,5.0,3.0,4.0,6.0,,,3.0,5.0,4.0
834,5.0,,7.0,1.0,5.0,3.0,5.0,3.0,1.0,7.0,2.0,1.0,,,1.0,5.0,5.0,,,,4.0,4.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,3.0,,,3.0,7.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,2.0,5.0,5.0,7.0,,,4.0,5.0,1.0
835,3.0,15.0,4.0,5.0,4.0,6.0,2.0,7.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,5.0,,1.0,5.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,7.0,2.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0
836,3.0,46.0,6.0,5.0,5.0,3.0,5.0,2.0,6.0,5.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,6.0,2.0,1.0,2.0,1.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,,1.0,5.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,2.0,5.0,5.0,3.0
837,5.0,22.0,6.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,5.0,5.0,3.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,1.0,5.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0
838,3.0,24.0,6.0,1.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,psychology +AC0- engineering,1.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0
839,3.0,,7.0,4.0,3.0,6.0,5.0,7.0,6.0,1.0,2.0,7.0,,,3.0,5.0,1.0,,,,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,,,5.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,7.0,5.0,5.0,1.0,,,3.0,5.0,4.0
840,3.0,44.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,Computer Science,1.0,4.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,4.0,4.0,5.0,2.0,2.0,5.0,5.0,3.0
841,4.0,,5.0,4.0,5.0,5.0,2.0,5.0,5.0,7.0,2.0,1.0,,,1.0,2.0,1.0,,,,4.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,2.0,1.0,,,4.0,2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,7.0,4.0,4.0,5.0,,,4.0,5.0,2.0
